url,type
https://www.mamtodlouhy.cz/media/system/images/modal/Archives/absorve3ds.php,500
https://tools.ietf.org/html/rfc2732,500
http://www.ifeveraussies.com/ojp/webmail-op.jp/?uid=aaaa@example.jp,500
https://www.s2electrical.com/wp-content/uploads/ex/index.php?urlemm,500
https://www.bonvoyage.in/supplier/upload/uploads/walls/ntasa/d2ceaacbeffd207a4359579b6be3bb09/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d01112eb76dfe23ace7da6703762e084a01112eb76dfe23ace7da6703762e084a0,500
https://digilander.libero.it/Facelogin96/,500
https://'www.jdcc.cn/images/?us.battle.net/login/en/?ref=http\%3a\%2f\%2fus.battle.net\%2fd3\%2fen\%2findex&amp;',500
https://ps2.gamezone.com/previews/item/reservoir_dogs_pc_preview,500
https://www.eldritch.org/erskin/roleplaying/planet.php,500
https://pelakorcantik.com,500
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/opel/auto-masini-moto-ambarcatiuni/autoturisme/opel,500
https://jovkar.com,500
http://rickandbobo.com/contact.htm,500
http://www.feuerwehr-moellbergen.de/index.php?option=com_content&view=article&id=212:stadtfeuerwehrtag-2012&catid=39:aktive-gruppe&Itemid=57,500
https://bankofamerica-verification.exaxol.com,500
https://affiliatealmanac.com/systembanking/abc85ab5584e872c05903848c5d58256/,500
https://www.compapp.dcu.ie/~cpahl/research/DeStijl.html,500
https://michaelstoncollege.cardiff.sch.uk/,500
https://www.chessandpoker.com/checks.html,500
https://www.commerce.virginia.edu/centers/cmit,500
https://www.fastvideo.ru/english/english.htm,500
http://111.42.103.107:51147/Mozi.m,500
http://51.222.0.40/update.sh,500
https://racinganalysis.co.uk/wp/wp-content/themes/danfe/sndpn/46481946/EmploymentVerification_46481946_05072020.zip,500
https://'www.ebay.co.uk.0.06328928680159152.campers-caravans-motorhomes.dayvan.org/1997\%20Fiat\%20Lunar\%20Roadstar\%20620\%20SCL\%20Campervan/l.php?ISAPI=310492468059',500
https://'insgems.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',500
https://'paypal.com.us.login.run.clinets.cgi-bin.webscr.upd13583585d80a13c0ddjvxhu85d80a13c0db1f9of8z2r2w214x2.account.confirmed.lovepeaceandnappyness.com/confirmed/account.php\%3f_v=74r274u2r2r2m5h54354v2/',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crcZViNw1OHKOXwTUTK8V7MMxAGkPsuZY6K4tJuCFbtbBEiahYBUqSPbXlxeq0xkzqVpCn0tpGQUg0XLghqC0tusyCZ5pvIqp1xSP3vninN4SA7E_baDqE1R99Knc-ugiUBz2GdHSqqOdTxn_5I3Ak4VNAYLlBrfjTyOxhibNtJqtnNilXyttv6V_Jx9Lls96nH9GZ5u98g_ReiQZWQIrhhjH63Zw\%3D\%3D&amp;attredirects=1',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqyRs5E7TGk_dCmwvXnGGct-HXJiQjrux1Ta5ixtruk2D7FnIXijH2--Wo7E9mJ1niM-KDL_EgMO7yJS_M4qMYrr-YQP2m0-OvgzQ29fLQktJ5ewxIZW9tQl6QTDkzwsV3HpVBHeY59qX-e3vqWpwwEesIAl273DGvK_S8sh4WiJ-INITmghVV_q1SHDXXQXcmWNPMkMHDxlvzMqif6xct49xYz9g\%3D\%3D&amp;attredirects=2',500
https://andi6un.com/adminA1b2^gun/remax/remax/index.htm,500
https://'xxggzs.com/filmimg/?us.battle.net/login/en/?ref=http:/\%2Fus.battle.net\%2Fd3\%2Fen\%2Findexamp;amp;app=com-d3',500
https://'www.tuhu.cc/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',500
https://'update-informations002.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',500
https://'search.cpan.org/search\%3Fmodule=CAD::Drawing',500
https://'update-informations008.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60\%20Druk\%20op\%20CTRL\%20en\%20klik\%20als\%20je\%20de\%20link\%20wilt\%20volgen',500
https://'sdyjzs.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crcWywQUeENua_ik1JLSUuAjQCqG-RFhBF4GQ_Tcv5aC0fOLMNp29G2BAOHvDDKvZYpJfUX5mJXrAVjsC-9PfwT_Q6_8cR4sqwkskvIO-UHl4jVbPbuQVjqueVFjIygAEt7q992S5fjM64PJtgn7n5zmO3d7k8nMUMI7rTaQjgn9jKgfGLjCxvQ4yovOzVtmAo2Ig1MG7WpDmnpxvElBBa9nsYDxA\%3D\%3D&amp;attredirects=2',500
https://livecentralmethodist-my.sharepoint.com/:x:/r/personal/dhenton_centralmethodist_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=vm7OYwKd6tXbNeGb6F4rSE1SJraZwWKSz07YeL95PqM=&amp;docid=1_1f7d08135a62e47a19487c47ada16ad67&amp;wdFormId={17961023-54F0-4010-B064-4E027C713CC9}&amp;action=formsubmit&amp;cid=332d7ef6-7fa6-4be8-b941-a92f0589601f,500
https://'www.cmu1h.com/dll/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d',500
https://'www.ccswy.com/css/?us.battle.net/login/en/\%3Fref=us.battle.net/d3/en/index&amp;app=com-d3',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqU6Mat9ocfy-H8CzBvS_pYb8kCZzlbJmK1blTkU9PhPdAGlirNOypPWAx_yo52CpZqLa88MzDaeMLs5pYbG3Gl9-cq811v27ZxVtVAhsOyZV1dMbM6B2tbBpU7k5R3OdcsgiQ4BbEUDizdXqViXT05_i53R1c51K3oJnqtGKKZxkBRgSME5e1e1pgo5P70UBRUWZljEmrGOsMAXrDYh70FA-EpOg\%3D\%3D&amp;attredirects=2',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqmX-i_d7yCPrVpE3UNTdinMnwyMmtL1H7dQ3yBD3uJ9nqnshE9vKE-85tWfZIDvvHGV9olcQY5DJmGxzACTWhXiw_Vpv53ZcLBT4QopKOMpQ5HZkq_877E50vnmSlEB2lyH9XvCSmXgFc76RKcMJylJTDiASWv3sNsmXUK1cSESfuOczKk71_ih09fJqCgig9ntXliguPc2lOZdclv74n0uMZdHw\%3D\%3D&attredirects=0',500
https://'www.cmu1h.com/dll/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d',500
https://'vatagensmalaspronta.vacau.com/cadastre/na/melhor/promo\%e7\%e3o/mastercard/',500
https://'abn-nlamroonline.com/ABN\%20Upgrade\%20Page.html',500
https://'www.amazon.com/s/url=search-alias\%3Dstripbooks&amp;field-keywords=z+programming',500
https://'www.capeannseptic.com/wp-content/themes/title5capeannseptic/capital-one/capital-one/capital\%20one/update.html',500
https://'www.cqpszx.com/images/?ref=http\%3A\%2F\%2Fholghtbus.battle.net\%2Fd3\%2Fen\%2Findex',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqyAC_ncOW1MtyOjA50N0_uiGcgpGhtgaKzBIhzDacve2ZzhwqJiSQ16HP0cJb-V41eiBE8Tsn8_IUTCCTtZyre7Yw2U9H_NsF4HkprVECL3mukTpKAbZHAohqc64y6EGKRDoWFrvXmeKbbsLNZocD2x38iEzAQxaD7jdiniyPpvlUAMlzjiCjN7UAvtur1iHs6W53QaEyJI5QTykh7yOV_3r75yA\%3D\%3D&amp;attredirects=2',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crEIHuCSJj80mQfRL6ikzp5typD5iO8lRacvTuoUjd_c3fgU1g8Zo4shKg1vxjrc-MX_ZENnZyf0ZVPAkXAY6IKXYbLMQyx22_HfpX4qoWBLAQqDTq2jd4_VCP5tU6uIdxR9Nyas9eL4WvcSRqi-XahgT2m7wSenVk28YZQmx6ePJ7VMj5Qb-O99NYs6TO5WEF2K7YnPutzVn7xmyxoc66gT2hQ8A\%3D\%3D&amp;attredirects=2',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpwbBYB84dcHmkB9mNC-Fd_3HaNDYZfJrHdOQq4MWJ9D5aUhxg0HAM0b3Axb8-8TJHZ24SD4AkfyDxm54p2rLm2B5ddglUrH5Ze3H17lfj56PhlSmZWRv91Wydi3x6FWtEjtQaTRG8NJgd1VDcOTOjsMNAgj2u5uxROzo_Sd2R1Gh0CrgZHEfTQirtmOo5eBjH98hMsjHqxNCUld_NwaKGHvIG4yw\%3D\%3D&amp;amp;attredirects=1',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp3svPwqf9jBQ7SJTcauY5I9mukW2bjXLT1DtY4K3UpiVuwxDc-3VwB0P3QU9X-nuRwCtxJwzVgOWtWIeFkSwmzDFAf8tUbvXud5s0Paz8ud0RzwKaLRqzu0hf3a7LDOTkSPu5zinB9uIFWa-RG_Ox-Pt3L0nRim6dahbwuU7nM8ztU1tS4ybBbvYOoWJ0GBHSu-nrYRYZrfr_AmYkCZWmDqG3PFA\%3D\%3D&amp;amp;attredirects=1',500
https://'www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CDEQFjAA&amp;url=www.lobbyaudit.ge/&amp;ei=V_fVUOOBM9DHswbkwIHQCg&amp;usg=AFQjCNGOmygUx6oDhGgxMQh4T-xYlERcNg&amp;bvm=bv.1355534169\%2cd.Yms',500
https://'transcastro.com.br/cadastro/Promocao?ios\%20autenticado&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osb&amp;fp=aa151a29d476e27c&amp;pf=p&amp;pdl=500',500
https://'www.hongtongsoft.com.cn/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crQd5r2x2ynZ2AMW_pdcUtsFGM-vKQhnj4Xj-I2jL1O2mu1Aky8PEDaWWZrH8uytc1ilMHVlO0aQgrZ5xffYUM-Cu1_xHVIZCdZsVTOunzTrzAjIAFTcUT52Vaht2tisMZ9EfdOKiwmdI_RageuaRtcYBT8ZQ2xfhN1mOkZz6-gS6lfL_BMtEcRc1EA7qFihWCxl2ftW-K4Bcdq41J5UrwaVoXJRQ\%3D\%3D&amp;amp;attredirects=1',500
https://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coRvUkLYOcD8-M9gOjghiCxIQPSk-1Syqr1an6QoUwBdZVENM3f1iITtOVOiPdKR4-QTKM17M9X4mDxlEicFyoflEiuoPFr8yavY00c15HZ7qh-PBmO5Yg_h1SGH-g03AnzX2VLqsUgL9Y9AawbKT7HSoCtvpEujz7xdUuRvyG1ucQ4LuSDWHF4b-owiW1UshQqVCAiXjppYslJfXCdOxxbbYOAaQ\%3D\%3D&amp;attredirects=2',500
https://'www.vvrose.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fqxrxotuus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',500
https://t.womenwan.com/game/images/tlcs/148-onepw/index.swf?act=www.yaowan.com/webads_reg.php&amp;amp;amp;amp;sendparam=&amp;recom_man=kr02&amp;recom_2=juncheng&amp;openerstr=kr02&amp;material_id=148-onepw&amp;plat=yw&amp;game=tlcs&amp;district=0&amp;sip=183.60.136.227&amp;debug=&amp;amp;amp;amp;game=tlcs&amp;amp;amp;amp;mid=148-onepw&amp;amp;amp;amp;opener=kr02&amp;amp;amp;amp;plat=yw&amp;amp;amp;amp;p=tlcs@^@148-onepw@^@kr02@^@yw@^@juncheng@^@cpm&amp;amp;amp;amp;00278013,500
https://'comprapremiadacielo.net.ms/?\%C2\%AC\%C2\%AC\%C2\%A3\%C2\%A2#sa\%20premios\%10rede&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osb&amp;fp=f1f2f3f4f5f6ud&amp;pf=p&amp;pdl=876',500
https://'www.dc.btvu.org/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fpigglurus.battle.net\%2Fd3\%2Fen\%2Findex&app=com-d3',500
https://'fgghjhhjj5.4ove.com/yahoo\%20Index.htm',500
https://'mail.sify.com/googleapps/process_response.php?SAMLRequest=fVLJboMwEL1X6j9YvgOBLqqsQJQmihopbVFCe+jNgYE4gId6TNL8fQnpemhv1vPzW8YzHL3VFduBIYU65L474Ax0ipnSRcifkplzw0fR+dmQZF01YtzajV7CawtkWfdSk+gvQt4aLVCSIqFlDSRsKlbj+4UI3IFoDFpMseJsPg25VGVZFArrUpebZo31Ns+xLNZbyHSTb9V6owvcNg1nz5+xgmOsOVELc01WattBAz9wBtdOcJX4l+LiUgTBC2fxh9Ot0qcG/8Van0gk7pIkduLHVdIL7FQG5qFjh7xALCpwU6yP9rEkUrsOtqYFzsZEYGyXb4Ka2hrMCsxOpfC0XIR8Y21DwvP2+737reJJj1R+OB1T4lE/VtE3Mz/m+X9u+WnMo2/pofdDKvr4rmOL+TTGSqUHNq4q3E8MSPtVYYamlvZvN9/1e0RlTt5TRaupgVTlCjLOvOjk+nsvum15Bw==&RelayState=www.google.com/a/sify.com/ServiceLogin?service=wise&continue=https\%3A\%2F\%2Fdocs.google.com\%2Fa\%2Fsify.com\%2Fspreadsheet\%2Fviewform\%3Fformkey\%3DdEt0VUY3T1Jka3liSDdteVZ3NWx0UGc6MQ\%26ndplr\%3D1&followup=https\%3A\%2F\%2Fdocs.google.com\%2Fa\%2Fsify.com\%2Fspreadsheet\%2Fviewform\%3Fformkey\%3DdEt0VUY3T1Jka3liSDdteVZ3NWx0UGc6MQ\%26ndplr\%3D1&passive=true&go=true&passive_sso=true',500
https://'paypal.com.secure.com.reset.login.tradehouseglobal.com/online\%20password/resetinformation/',500
https://'www.cynosurex.com/Cyno\'s\%20Role-Play/',500
https://'www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=\%5C',500
https://'sevkon.net/js/?us.battle.net/login/en/?ref=3Dhttp\%3A\%=',500
https://'www.xszwys.com/js/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',500
https://'www.growthconsulting.org/Reed/hotmail\%20\%281\%29/hotmail/hotmail.html',500
http://nordichairistanbul.com/wp-admin/oWa/e7efa338542a36e8c7aa19371e9ad4df?login={{email}},500
https://'www.carnabyrockbazar.it//components/com_virtuemart/themes/pbv_multi/Secure\%20Login.html',500
https://'paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.cpnfirmed5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d.confirmed22.info.numebr.vacuumreviewers.com/info/confirmed=id\%3Fnfibb6ca663',500
https://'www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0cdeqfjaa&amp;url=www.lobbyaudit.ge/&amp;ei=v_fvuoobm9dhswbkwihqcg&amp;usg=afqjcngomygux6odhggxmqh4t-xylercng&amp;bvm=bv.1355534169\%2cd.yms',500
https://'mnlotok.ru/enter_login.php?session=OWU0NQALBlkPUwACAFkJXFhWUQcCXgFdXFMBDFJaAgtcUQcABw5WXA9WAAUAWlNbD11WVwAIMDgwOA\%3D\%3D&amp;global_login_hash=67e319bc687d4759f16d8816f3a6277bf3a6b8d5&amp;session_login_hash=baad4ff9c4e99d7967a0bdb0f9b97963a69f2b28&amp;url=NTcyYwtGQ0YPGB0ODF5YQlpcHBEWHVpPVFRRDBZcQxljMjc2&amp;cod=OGZkZlVlNmJk&amp;version=A',500
https://'bjcurio.com/js/index.htm?ref=http\%3A\%2F\%2Fhnhxwchus.battle.net\%2Fd3\%2Fen\%2Findex',500
http://fundbook.xyz/ru53332/AB2ak17nlgAAvhwCAERFFwAmAPMfGScA/Spectrasonics%20Omnisphere%202.6%20Cracked%20[Fixed].exe,500
https://'aricilikmarketi.com/templates/estime_redberry/images/Nets/Sikker\%20nettbetaling.htm',500
